ID	ActiveDriverWGS	MutSig2CV_NC	NBR	oncodrivefml
lncrna.ncrna::gencode::A1BG-AS1::ENSG00000268895.1	0.881092205068741	0.3844343535153853	0.914628811258333	0.00484
lncrna.ncrna::gencode::A2M-AS1::ENSG00000245105.1	0.419182076306449	0.9991397323945972	0.620633127528657	0.40869
lncrna.ncrna::gencode::A2MP1::ENSG00000256069.3	0.067924834927026	0.18881364741128678	0.349137455403372	0.60227
lncrna.ncrna::gencode::ABCA17P::ENSG00000238098.4	0.501745397729976	0.14673912184681384	0.466593307489976	0.63105
lncrna.ncrna::gencode::ABCC13::ENSG00000243064.4	0.18846152548958	0.8345989061914035	0.173387758838927	0.94546
lncrna.ncrna::gencode::AC000111.3::ENSG00000232661.1	1	0.9999999999995759	1	NA
lncrna.ncrna::gencode::AC000123.4::ENSG00000224138.1	1	0.9972604116945465	1	NA
lncrna.ncrna::gencode::AC000124.1::ENSG00000226770.1	0.488333005220075	0.01354409025504314	0.128719752889879	0.04969
lncrna.ncrna::gencode::AC002116.7::ENSG00000267698.1	0.865526287271815	0.999818381857996	0.898817709945075	0.9935
lncrna.ncrna::gencode::AC002368.4::ENSG00000237741.1	1	0.9999999997802207	1	NA
lncrna.ncrna::gencode::AC002398.11::ENSG00000267439.1	0.632559374542928	0.09582083616128272	0.554852311762429	0.1751
lncrna.ncrna::gencode::AC002398.13::ENSG00000267049.1	1	0.9995404119769644	0.863967061663723	0.18292
lncrna.ncrna::gencode::AC002401.1::ENSG00000236472.1	0.739727240772757	0.9991233941917161	0.837045642608015	0.61453
lncrna.ncrna::gencode::AC002454.1::ENSG00000237819.1	0.506211269875429	0.6538023582245907	0.788099443466721	0.50916
lncrna.ncrna::gencode::AC002456.2::ENSG00000223969.1	0.90774491917145	0.9999868128241608	0.934487461714702	0.08183
lncrna.ncrna::gencode::AC002463.3::ENSG00000223646.1	0.481418880193532	0.5821035629465207	0.186751222933695	0.70149
lncrna.ncrna::gencode::AC002467.7::ENSG00000241764.3	0.884740299035772	0.37397019018138816	0.765644643965722	0.92776
lncrna.ncrna::gencode::AC003088.1::ENSG00000226965.1	0.566118818164499	1.0	0.972162360073227	0.7825
lncrna.ncrna::gencode::AC003665.1::ENSG00000234494.3	0.814864578245069	0.999976243435048	0.973773540263547	0.5922
lncrna.ncrna::gencode::AC003956.1::ENSG00000268564.1	0.764448838534422	0.9979453023304913	0.844988953664959	0.02611
lncrna.ncrna::gencode::AC003985.1::ENSG00000233824.1	1	0.9999953800922714	1	NA
lncrna.ncrna::gencode::AC003986.5::ENSG00000229533.1	0.823174713138552	0.07421726920627962	0.5443710714873	0.00192
lncrna.ncrna::gencode::AC003986.6::ENSG00000232821.1	0.875434125158456	0.9332464108728948	0.99949029805728	0.307
lncrna.ncrna::gencode::AC004041.2::ENSG00000223442.1	0.78763759646968	0.13686514083175955	0.96325427151885	0.24271
lncrna.ncrna::gencode::AC004067.5::ENSG00000273447.1	0.710204407496795	1.0	0.923614047138358	0.18307
lncrna.ncrna::gencode::AC004158.2::ENSG00000261008.2	0.672031519200255	0.7295143603550375	0.668212931793626	0.06021
lncrna.ncrna::gencode::AC004158.3::ENSG00000260664.1	0.445276459582065	0.380461715082546	0.394788704851396	0.1816
lncrna.ncrna::gencode::AC004447.2::ENSG00000269131.1	0.741776574008281	0.9961315695719207	0.902912939402018	0.28136
lncrna.ncrna::gencode::AC004540.4::ENSG00000225792.1	0.914153836835326	0.27289324290226463	0.882208838207461	0.05671
lncrna.ncrna::gencode::AC004540.5::ENSG00000214870.4	0.260091386585168	0.6752085217452547	0.167355419360062	0.87538
lncrna.ncrna::gencode::AC004893.11::ENSG00000242687.2	0.590620398652734	0.3400940446193974	0.531828330741832	0.48315
lncrna.ncrna::gencode::AC004906.3::ENSG00000237286.1	0.363825012198063	0.3390648186091197	0.429364325904676	0.88757
lncrna.ncrna::gencode::AC004947.2::ENSG00000233760.1	0.418685100529276	0.710698785707665	0.209958066071726	0.81336
lncrna.ncrna::gencode::AC005009.2::ENSG00000233073.1	0.713312472169019	0.44463158000784325	0.719912504069844	0.0863
lncrna.ncrna::gencode::AC005013.5::ENSG00000228421.2	1	0.9991031055872848	1	NA
lncrna.ncrna::gencode::AC005076.5::ENSG00000224046.1	0.507308457756209	0.99999999989895	0.9838805419014	0.14605
lncrna.ncrna::gencode::AC005083.1::ENSG00000233834.2	0.383450898559879	0.1707860877525253	0.41801274786939	0.46664
lncrna.ncrna::gencode::AC005152.2::ENSG00000234899.5	0.875201798573984	0.5172280380305967	0.365499478947975	0.25324
lncrna.ncrna::gencode::AC005253.2::ENSG00000268030.1	1	0.9999999958354632	1	NA
lncrna.ncrna::gencode::AC005306.3::ENSG00000267283.1	1	0.9999999999554376	1	NA
lncrna.ncrna::gencode::AC005307.3::ENSG00000267243.1	0.0157539266876505	0.9065334975184052	0.0507857201736557	0.69647
lncrna.ncrna::gencode::AC005355.2::ENSG00000251169.2	0.588399679721048	0.9991929982056644	0.98484823907197	0.31488
lncrna.ncrna::gencode::AC005356.1::ENSG00000262686.1	1	0.9999972027993321	1	NA
lncrna.ncrna::gencode::AC005538.5::ENSG00000237581.1	1	0.9938892575221914	1	NA
lncrna.ncrna::gencode::AC005540.3::ENSG00000235852.1	0.760686460018555	0.016185663537114422	0.744955659201458	0.21629
lncrna.ncrna::gencode::AC005550.4::ENSG00000229108.1	0.8583514942809	0.9999999834936728	0.838524209958727	0.70065
lncrna.ncrna::gencode::AC005597.1::ENSG00000267223.1	1	0.9993327458723646	1	NA
lncrna.ncrna::gencode::AC005682.5::ENSG00000228649.4	1	0.9925249385623951	1	NA
lncrna.ncrna::gencode::AC005682.6::ENSG00000226329.2	1	0.9983402728441728	1	NA
lncrna.ncrna::gencode::AC005785.2::ENSG00000268189.2	1	0.9966049078761089	1	NA
lncrna.ncrna::gencode::AC006042.6::ENSG00000227719.1	0.950614646669583	0.9973026784037418	0.907369549714951	0.91455
lncrna.ncrna::gencode::AC006042.7::ENSG00000233108.1	0.801265013702958	0.13280823750678505	0.882998279827232	0.31558
lncrna.ncrna::gencode::AC006116.12::ENSG00000267192.1	0.246759891807353	0.9996423046093375	0.5937327698762	0.44751
lncrna.ncrna::gencode::AC006159.3::ENSG00000231210.2	0.578349051660773	0.29993819609618644	0.984282782686354	0.92497
lncrna.ncrna::gencode::AC006262.5::ENSG00000268621.1	0.909105269068849	0.9989987079738535	0.995856125100353	0.03752
lncrna.ncrna::gencode::AC006273.5::ENSG00000267530.2	1	0.9952772192373203	1	NA
lncrna.ncrna::gencode::AC006273.7::ENSG00000266927.2	0.261341870726082	0.995834968538594	0.456528322336811	0.06706
lncrna.ncrna::gencode::AC006378.2::ENSG00000236861.2	1	0.3447849031059832	0.39113311529874	NA
lncrna.ncrna::gencode::AC007038.7::ENSG00000229127.1	1	0.9948595717284618	1	NA
lncrna.ncrna::gencode::AC007098.1::ENSG00000226605.1	1	0.9999999999999999	1	NA
