ID	ActiveDriverWGS	MutSig2CV_NC	NBR	oncodrivefml
gc19_pc.3utr::gencode::A1BG::ENSG00000121410.7	1	0.9986580851822338	1	NA
gc19_pc.3utr::gencode::A1CF::ENSG00000148584.10	0.736411289353456	0.3231798300204652	0.199902356501634	0.65467
gc19_pc.3utr::gencode::A2ML1::ENSG00000166535.15	0.832368256979162	0.9982904221491005	0.91525260001527	0.25759
gc19_pc.3utr::gencode::A4GALT::ENSG00000128274.11	0.520213785563163	0.051798410604009346	0.430128938788855	0.35818
gc19_pc.3utr::gencode::A4GNT::ENSG00000118017.3	0.580130431866059	0.1086154883249812	0.225834429087982	0.72184
gc19_pc.3utr::gencode::AAAS::ENSG00000094914.8	1	0.9904537898275829	1	NA
gc19_pc.3utr::gencode::AACS::ENSG00000081760.12	0.709879342715827	0.9975397657544143	0.93659433214699	0.67239
gc19_pc.3utr::gencode::AADAC::ENSG00000114771.9	1	0.9996358088204659	1	NA
gc19_pc.3utr::gencode::AADACL2::ENSG00000197953.5	1	0.999775603105061	1	NA
gc19_pc.3utr::gencode::AADACL3::ENSG00000188984.7	0.814084039097269	0.029196419992718013	0.0503097838876285	0.02761
gc19_pc.3utr::gencode::AADACL4::ENSG00000204518.2	0.833897800753182	0.9999912295464831	0.781212523792315	0.55969
gc19_pc.3utr::gencode::AADAT::ENSG00000109576.9	1	0.9911857948000595	1	NA
gc19_pc.3utr::gencode::AAED1::ENSG00000158122.7	0.829038044714159	0.9999408375834208	0.989131752291004	0.26131
gc19_pc.3utr::gencode::AAGAB::ENSG00000103591.8	0.573205961348075	0.04456798306913509	0.459735176542546	0.5727
gc19_pc.3utr::gencode::AAK1::ENSG00000115977.14	0.781643735402534	0.807813081421123	0.678593739427092	0.85225
gc19_pc.3utr::gencode::AAMDC::ENSG00000087884.10	0.256481435124082	0.9973560137998112	0.762866352786538	0.11418
gc19_pc.3utr::gencode::AAMP::ENSG00000127837.5	0.592879822852473	0.274317992510639	0.831769599452901	0.25265
gc19_pc.3utr::gencode::AANAT::ENSG00000129673.5	1	0.9999922706157051	1	NA
gc19_pc.3utr::gencode::AAR2::ENSG00000131043.7	1	0.9987480345810282	1	NA
gc19_pc.3utr::gencode::AARD::ENSG00000205002.3	0.588718032066239	0.9964935532668941	0.5422288950616	0.68208
gc19_pc.3utr::gencode::AARS2::ENSG00000124608.4	0.254857156331663	0.08457016451940942	0.063373761273968	0.36188
gc19_pc.3utr::gencode::AARS::ENSG00000090861.11	1	0.9998350277019552	1	NA
gc19_pc.3utr::gencode::AARSD1::ENSG00000266967.2	1	0.9999999999999996	1	NA
gc19_pc.3utr::gencode::AASDH::ENSG00000157426.9	0.899899369574827	0.9943497837989504	0.860909728757518	0.45244
gc19_pc.3utr::gencode::AASDHPPT::ENSG00000149313.6	0.894821424934987	0.3525830520291283	0.574111537313462	0.93869
gc19_pc.3utr::gencode::AASS::ENSG00000008311.10	0.993509444565522	0.9987786946241441	0.581827060467439	0.46349
gc19_pc.3utr::gencode::AATF::ENSG00000108270.6	1	0.999999999996956	1	NA
gc19_pc.3utr::gencode::AATK::ENSG00000181409.7	1	0.9996405627395958	1	NA
gc19_pc.3utr::gencode::ABAT::ENSG00000183044.7	0.517974834277731	0.5184508223712505	0.666840013571387	0.85677
gc19_pc.3utr::gencode::ABCA10::ENSG00000154263.13	0.601238134362799	0.9995730437270456	0.973426449098192	0.7784
gc19_pc.3utr::gencode::ABCA12::ENSG00000144452.10	0.925733731509721	0.30676250451690273	0.997855192940811	0.82204
gc19_pc.3utr::gencode::ABCA13::ENSG00000179869.10	0.877354601451212	0.6590733946496459	0.749253867471912	0.59453
gc19_pc.3utr::gencode::ABCA1::ENSG00000165029.11	0.595108042298185	0.8538041959439715	0.502242872687554	0.02613
gc19_pc.3utr::gencode::ABCA2::ENSG00000107331.12	0.629538933900094	0.3716980104510097	0.239098657430746	0.82142
gc19_pc.3utr::gencode::ABCA3::ENSG00000167972.9	0.698952843793799	0.21561515099218237	0.78581197622244	0.95817
gc19_pc.3utr::gencode::ABCA4::ENSG00000198691.7	1	0.9999999742500525	1	NA
gc19_pc.3utr::gencode::ABCA5::ENSG00000154265.11	0.124723861712927	0.6094051446806886	0.0763884617894233	0.60961
gc19_pc.3utr::gencode::ABCA6::ENSG00000154262.8	1	0.9989118405537868	1	NA
gc19_pc.3utr::gencode::ABCA7::ENSG00000064687.8	0.237413956045684	0.05638619590284524	0.518227660958202	0.00767
gc19_pc.3utr::gencode::ABCA8::ENSG00000141338.9	1	0.9959592585013226	1	NA
gc19_pc.3utr::gencode::ABCA9::ENSG00000154258.12	0.637358163525491	0.999186522414537	0.962412510286285	0.33517
gc19_pc.3utr::gencode::ABCB10::ENSG00000135776.4	1	0.9950582122103235	1	NA
gc19_pc.3utr::gencode::ABCB11::ENSG00000073734.8	1	0.9999958963932196	1	NA
gc19_pc.3utr::gencode::ABCB1::ENSG00000085563.10	0.787816193784552	0.9999999806486214	0.787272815538953	0.18432
gc19_pc.3utr::gencode::ABCB4::ENSG00000005471.11	0.625628984506391	0.9999999899032465	0.705015744202477	0.61337
gc19_pc.3utr::gencode::ABCB5::ENSG00000004846.12	0.446166917692291	0.05114971156071893	0.560148056218121	0.58708
gc19_pc.3utr::gencode::ABCB6::ENSG00000115657.8	1	0.9953122649157882	1	NA
gc19_pc.3utr::gencode::ABCB7::ENSG00000131269.11	1	1.0	1	NA
gc19_pc.3utr::gencode::ABCB8::ENSG00000197150.8	1	0.9953618124672287	1	NA
gc19_pc.3utr::gencode::ABCB9::ENSG00000150967.13	0.520266514728283	0.9980642265740459	0.981553038733343	0.14668
gc19_pc.3utr::gencode::ABCC10::ENSG00000124574.10	0.811555145453391	0.02633581790918557	0.198543461766202	NA
gc19_pc.3utr::gencode::ABCC11::ENSG00000121270.11	0.593491419098395	0.9943881009295483	0.773984898764913	0.71961
gc19_pc.3utr::gencode::ABCC12::ENSG00000140798.11	0.97641879791759	0.9999962113424431	0.754217568719355	0.21998
gc19_pc.3utr::gencode::ABCC1::ENSG00000103222.14	0.750681479465461	0.08445040166881107	0.421967218099308	0.34682
gc19_pc.3utr::gencode::ABCC2::ENSG00000023839.6	0.509389181689087	0.9998995373659717	0.547585262512512	0.7126
gc19_pc.3utr::gencode::ABCC3::ENSG00000108846.11	0.907899586612949	0.023213588465879446	0.782474090410976	0.99898
gc19_pc.3utr::gencode::ABCC4::ENSG00000125257.9	0.150985575614371	0.8628011290329062	0.172617750134875	0.41403
gc19_pc.3utr::gencode::ABCC5::ENSG00000114770.12	0.879516998214692	0.13499338938398953	0.808784926660527	0.0386
gc19_pc.3utr::gencode::ABCC6::ENSG00000091262.10	0.884724226971741	0.9941096898521113	0.878331503753883	0.1945
gc19_pc.3utr::gencode::ABCC8::ENSG00000006071.7	1	0.9995046077260128	1	NA
gc19_pc.3utr::gencode::ABCC9::ENSG00000069431.6	0.668499662771814	0.5349293807995327	0.408535801118684	0.20872
gc19_pc.3utr::gencode::ABCD1::ENSG00000101986.8	0.78021671866549	0.18831868657935014	0.981926730154234	0.92244
gc19_pc.3utr::gencode::ABCD2::ENSG00000173208.3	0.992800315906763	0.3792696382234387	0.980672260173515	0.20364
gc19_pc.3utr::gencode::ABCD3::ENSG00000117528.7	0.473911400946136	0.5286234262377223	0.224076833361562	0.95702
gc19_pc.3utr::gencode::ABCD4::ENSG00000119688.16	0.512817719213368	0.25920364457915857	0.980952099560562	0.26311
gc19_pc.3utr::gencode::ABCE1::ENSG00000164163.6	1	0.9973089132338825	1	NA
gc19_pc.3utr::gencode::ABCF1::ENSG00000204574.8	0.739624645954208	0.10828272004564041	0.734080291535113	0.75403
gc19_pc.3utr::gencode::ABCF2::ENSG00000033050.3	0.844502741126727	0.9914961972351732	0.865678285553899	0.97465
gc19_pc.3utr::gencode::ABCF3::ENSG00000161204.7	1	0.12111900882452396	0.794995674049431	0.04665
gc19_pc.3utr::gencode::ABCG1::ENSG00000160179.14	0.596140905552487	0.027176742512669792	0.277031491639575	0.84569
gc19_pc.3utr::gencode::ABCG2::ENSG00000118777.6	0.621725561942717	0.9999972965758939	0.804464395839697	0.62684
gc19_pc.3utr::gencode::ABCG4::ENSG00000172350.5	0.550468761822168	0.9922451672932286	0.57767765971748	0.54652
gc19_pc.3utr::gencode::ABCG5::ENSG00000138075.7	1	0.9975217872804273	1	NA
gc19_pc.3utr::gencode::ABCG8::ENSG00000143921.6	0.00910968622604991	0.6380922706482516	0.0308915075278218	0.65013
gc19_pc.3utr::gencode::ABHD10::ENSG00000144827.4	0.698003730576084	0.14462834256682877	0.538810981731437	0.07135
gc19_pc.3utr::gencode::ABHD11::ENSG00000106077.14	1	0.182070946215962	0.258580970101259	0.87332
gc19_pc.3utr::gencode::ABHD12::ENSG00000100997.14	1	0.9999326755388106	1	NA
gc19_pc.3utr::gencode::ABHD12B::ENSG00000131969.10	0.954041253352114	0.9993760308349051	0.911948937234683	0.02872
gc19_pc.3utr::gencode::ABHD13::ENSG00000139826.5	0.858367826455729	0.11160445326215317	0.763932581542585	0.52684
gc19_pc.3utr::gencode::ABHD14A-ACY1::ENSG00000114786.11	1	0.9999483100104266	1	NA
gc19_pc.3utr::gencode::ABHD14A::ENSG00000248487.4	1	0.9999987862135049	1	NA
gc19_pc.3utr::gencode::ABHD14B::ENSG00000114779.15	1	0.9977103233017093	1	NA
gc19_pc.3utr::gencode::ABHD15::ENSG00000168792.4	0.865215396440514	0.998547313816808	0.575105045089081	0.75459
gc19_pc.3utr::gencode::ABHD16A::ENSG00000204427.7	1	0.9990784169926817	1	NA
gc19_pc.3utr::gencode::ABHD16B::ENSG00000183260.5	1	0.9999669317935483	1	NA
gc19_pc.3utr::gencode::ABHD17A::ENSG00000129968.11	1	0.9999999881557143	1	NA
gc19_pc.3utr::gencode::ABHD17B::ENSG00000107362.9	0.523692968737734	0.37747298708030574	0.6152755503112	0.24857
gc19_pc.3utr::gencode::ABHD17C::ENSG00000136379.7	0.963753430093559	0.5372802404984328	0.384824986028675	0.93402
gc19_pc.3utr::gencode::ABHD1::ENSG00000143994.9	1	1.0000000000000002	1	NA
gc19_pc.3utr::gencode::ABHD2::ENSG00000140526.12	0.0279945604396135	0.3145501217291737	0.163541720728044	0.00413
gc19_pc.3utr::gencode::ABHD3::ENSG00000158201.5	0.668283357602704	0.44145178991286627	0.74627884284933	0.37589
gc19_pc.3utr::gencode::ABHD4::ENSG00000100439.6	0.699724676844731	0.06062607160753961	0.863379211315675	0.02366
gc19_pc.3utr::gencode::ABHD5::ENSG00000011198.3	0.900402985969222	0.2276589335048959	0.911655870223935	0.15685
gc19_pc.3utr::gencode::ABHD6::ENSG00000163686.9	0.763234549087165	0.9909754735710674	0.74247538100059	0.24577
gc19_pc.3utr::gencode::ABHD8::ENSG00000127220.5	0.927230695633122	0.9980561592557329	0.86302575473945	0.42096
gc19_pc.3utr::gencode::ABI1::ENSG00000136754.12	0.517795830912578	0.3585300543781881	0.910697475510657	0.39702
gc19_pc.3utr::gencode::ABI2::ENSG00000138443.11	0.718022359645358	0.4175541902105365	0.23087013261511	0.92691
gc19_pc.3utr::gencode::ABI3::ENSG00000108798.4	0.627797356996458	0.9938767876076783	0.980807637259984	0.25187
gc19_pc.3utr::gencode::ABI3BP::ENSG00000154175.12	0.932591426808095	0.9989557482776675	0.99899231167841	0.93874
gc19_pc.3utr::gencode::ABL1::ENSG00000097007.13	0.939872566694355	0.9931015730334486	0.99903457045899	0.42172
gc19_pc.3utr::gencode::ABL2::ENSG00000143322.15	0.532304354864373	0.4633002890509656	0.687963205665469	0.5569
gc19_pc.3utr::gencode::ABLIM1::ENSG00000099204.14	0.602066759457271	0.7466774501746902	0.865708640752278	0.3248
gc19_pc.3utr::gencode::ABLIM2::ENSG00000163995.14	0.845194899555443	0.9998988452237189	0.987391003812212	0.37188
gc19_pc.3utr::gencode::ABLIM3::ENSG00000173210.15	0.851582346273662	0.9999971712905471	0.988187827653665	0.22463
gc19_pc.3utr::gencode::ABR::ENSG00000159842.10	0.777616994450075	0.8871745369378291	0.715245313167646	0.56302
gc19_pc.3utr::gencode::ABRA::ENSG00000174429.3	0.941244950925952	0.9999988997447333	0.980049639804494	0.48711
gc19_pc.3utr::gencode::ABRACL::ENSG00000146386.7	0.0232045618256224	0.2959771651598262	0.0929599620496947	0.74965
gc19_pc.3utr::gencode::ABT1::ENSG00000146109.3	0.678347745569516	0.9999968644607988	0.684047422624632	0.02993
gc19_pc.3utr::gencode::ABTB1::ENSG00000114626.13	0.93101900363456	0.9999221819565018	0.894128980956739	0.42253
gc19_pc.3utr::gencode::ABTB2::ENSG00000166016.4	0.485618153150762	0.6348914123359705	0.506001905286635	0.05404
gc19_pc.3utr::gencode::AC000003.2::ENSG00000264194.1	0.387182495246871	0.13453778225807037	0.443534109977643	0.7546
gc19_pc.3utr::gencode::AC002451.1::ENSG00000269449.1	0.660423339219193	0.9969430374761198	0.855320283284328	0.39674
gc19_pc.3utr::gencode::AC002472.13::ENSG00000187905.6	0.692025103229952	0.6404721801253104	0.434359541979954	0.59367
gc19_pc.3utr::gencode::AC003101.1::ENSG00000228768.1	1	1.0	1	NA
gc19_pc.3utr::gencode::AC003102.1::ENSG00000214921.2	0.186570422231944	0.9954712857320991	0.390578254848229	0.33409
gc19_pc.3utr::gencode::AC004076.7::ENSG00000268533.1	1	0.9998415224863997	1	NA
gc19_pc.3utr::gencode::AC004076.9::ENSG00000268163.1	1	0.9999774380267117	1	NA
gc19_pc.3utr::gencode::AC004381.6::ENSG00000005189.15	1	0.9999999978405427	1	NA
gc19_pc.3utr::gencode::AC004466.1::ENSG00000268069.1	1	1.0	1	NA
